id,release_date,title,production_budget,domestic_gross_x,worldwide_gross,studio,foreign_gross
95,2004-09-10,Cellular,45000000.0,32003620.0,61475984.0,,29472364.0
96,2006-07-28,The Ant Bully,45000000.0,28142535.0,49610898.0,,21468363.0
97,2003-07-18,Johnny English,45000000.0,28013509.0,163126676.0,,135113167.0
98,1984-12-14,Dune,45000000.0,27447471.0,27447471.0,,0.0
99,2009-07-31,Aliens in the Attic,45000000.0,25200412.0,59551283.0,,34350871.0
100,2007-09-14,Across the Universe,45000000.0,24343673.0,29367143.0,,5023470.0
1,2008-12-26,Revolutionary Road,45000000.0,22951340.0,79604820.0,,56653480.0
2,2008-08-29,Babylon A.D.,45000000.0,22532572.0,70216497.0,,47683925.0
3,1994-11-04,Frankenstein,45000000.0,22006296.0,112006296.0,,90000000.0
4,1996-10-04,The Glimmer Man,45000000.0,20404841.0,36404841.0,,16000000.0
5,1996-07-17,Multiplicity,45000000.0,20133326.0,20133326.0,,0.0
6,2019-05-03,UglyDolls,45000000.0,19894664.0,24644664.0,,4750000.0
7,2001-01-19,The Pledge,45000000.0,19719930.0,29406132.0,,9686202.0
8,2005-12-16,The Producers: The Movie Musical,45000000.0,19398532.0,32952995.0,,13554463.0
9,1996-06-07,The Phantom,45000000.0,17220599.0,17220599.0,,0.0
10,2005-07-01,Rebound,45000000.0,16809014.0,17492014.0,,683000.0
11,2010-02-19,The Ghost Writer,45000000.0,15541549.0,65532491.0,Sum.,49990942.0
12,2000-12-22,All the Pretty Horses,45000000.0,15527125.0,18120267.0,,2593142.0
13,2008-09-05,Bangkok Dangerous,45000000.0,15298133.0,46598133.0,,31300000.0
14,1995-12-20,Nixon,45000000.0,13668249.0,34668249.0,,21000000.0
15,2012-09-21,Dredd,45000000.0,13414714.0,41467606.0,LGF,28052892.0
16,2011-10-28,The Rum Diary,45000000.0,13109815.0,21544732.0,FD,8434917.0
17,1998-01-30,Deep Rising,45000000.0,11203026.0,11203026.0,,0.0
18,2018-12-21,Welcome to Marwen,45000000.0,10763520.0,12874922.0,Uni.,2111402.0
19,2011-10-21,Johnny English Reborn,45000000.0,8406711.0,164640401.0,Uni.,156233690.0
20,2008-09-26,Miracle at St. Anna,45000000.0,7916887.0,9676497.0,,1759610.0
21,2002-04-05,Big Trouble,45000000.0,7262288.0,8488871.0,,1226583.0
22,2006-12-21,Man cheng jin dai huang jin jia,45000000.0,6566773.0,76904429.0,,70337656.0
23,2007-11-16,Love in the Time of Cholera,45000000.0,4617608.0,31077418.0,,26459810.0
24,2002-12-25,Pinocchio,45000000.0,3681811.0,31681811.0,,28000000.0
25,1997-01-31,Shadow Conspiracy,45000000.0,2154540.0,2154540.0,,0.0
26,2012-12-31,Foodfight!,45000000.0,0.0,73706.0,,73706.0
27,2012-10-12,Argo,44500000.0,136025503.0,227140757.0,WB,91115254.0
28,1993-08-06,The Fugitive,44000000.0,183875760.0,353715317.0,,169839557.0
29,1985-05-22,Rambo: First Blood Part II,44000000.0,150415432.0,300400000.0,,149984568.0
30,1996-10-18,Sleepers,44000000.0,53300852.0,165600852.0,,112300000.0
31,2010-07-30,Charlie St. Cloud,44000000.0,31206263.0,48478084.0,Uni.,17271821.0
32,1996-02-02,The Juror,44000000.0,22730924.0,22730924.0,,0.0
33,2014-02-06,The Interview,44000000.0,6105175.0,12342632.0,,6237457.0
34,1980-11-19,Heaven's Gate,44000000.0,3484331.0,3484523.0,,192.0
35,2013-06-28,The Heat,43000000.0,159581587.0,229727774.0,Fox,70146187.0
36,2000-12-19,Finding Forrester,43000000.0,51768623.0,80013623.0,,28245000.0
37,2000-04-14,28 Days,43000000.0,37035515.0,62063972.0,,25028457.0
38,2005-05-13,Danny the Dog,43000000.0,24537621.0,49037621.0,,24500000.0
39,2002-04-12,The Sweetest Thing,43000000.0,24430272.0,63078756.0,,38648484.0
40,2018-11-09,The Girl in the Spiderâs Web,43000000.0,14828555.0,34983342.0,,20154787.0
41,2017-01-06,A Monster Calls,43000000.0,3740823.0,46414530.0,Focus,42673707.0
42,2011-01-28,The Mechanic,42500000.0,29121498.0,76347393.0,CBS,47225895.0
43,1993-06-30,The Firm,42000000.0,158340892.0,270340892.0,,112000000.0
44,2012-03-16,21 Jump Street,42000000.0,138447667.0,202812429.0,Sony,64364762.0
45,1999-05-28,Notting Hill,42000000.0,116089678.0,363728085.0,,247638407.0
46,2000-06-21,Chicken Run,42000000.0,106793915.0,227793915.0,,121000000.0
47,2004-01-16,Along Came Polly,42000000.0,88073507.0,173044410.0,,84970903.0
48,1992-07-01,Boomerang,42000000.0,70052444.0,131052444.0,,61000000.0
49,2009-07-10,BrÃ¼no,42000000.0,60054530.0,138708527.0,,78653997.0
50,1963-06-12,Cleopatra,42000000.0,57000000.0,71000000.0,,14000000.0
51,2017-05-12,Snatched,42000000.0,45852178.0,57852177.0,Fox,11999999.0
52,2012-10-12,Here Comes the Boom,42000000.0,45290318.0,73239258.0,Sony,27948940.0
53,2002-04-05,High Crimes,42000000.0,41543207.0,63781100.0,,22237893.0
54,1996-11-15,The Mirror Has Two Faces,42000000.0,41267469.0,41267469.0,,0.0
55,2011-03-11,Red Riding Hood,42000000.0,37662162.0,91678442.0,WB,54016280.0
56,2002-01-25,The Mothman Prophecies,42000000.0,35228696.0,56438555.0,,21209859.0
57,1989-07-14,Licence to Kill,42000000.0,34667015.0,156167015.0,,121500000.0
58,2018-12-25,Holmes & Watson,42000000.0,30568743.0,41926605.0,,11357862.0
59,2012-01-27,One for the Money,42000000.0,26414527.0,36197221.0,,9782694.0
60,2001-03-09,15 Minutes,42000000.0,24375436.0,56331864.0,,31956428.0
61,2005-09-16,Lord of War,42000000.0,24149632.0,60437727.0,,36288095.0
62,1993-05-28,Super Mario Bros.,42000000.0,20844907.0,20844907.0,,0.0
63,1992-10-02,Hero,42000000.0,19487173.0,66787173.0,,47300000.0
64,2012-01-27,Man on a Ledge,42000000.0,18620000.0,49621440.0,LG/S,31001440.0
65,2010-12-03,The Warrior's Way,42000000.0,5666340.0,8514325.0,Rela.,2847985.0
66,1997-04-18,McHale's Navy,42000000.0,4408420.0,4408420.0,,0.0
67,2010-05-28,Micmacs,42000000.0,1259693.0,11756922.0,SPC,10497229.0
68,2006-12-31,Les BronzÃ©s 3: amis pour la vie,42000000.0,0.0,83833602.0,,83833602.0
69,2015-12-31,Pourquoi j'ai pas mangÃ© mon pÃ¨re,42000000.0,0.0,15451663.0,,15451663.0
70,2002-11-08,8 Mile,41000000.0,116724075.0,245768384.0,,129044309.0
71,2019-05-31,Rocketman,41000000.0,57342725.0,108642725.0,,51300000.0
72,2001-05-11,A Knightâs Tale,41000000.0,56083966.0,100622586.0,,44538620.0
73,2003-08-22,The Medallion,41000000.0,22108977.0,22108977.0,,0.0
74,2011-10-14,The Big Year,41000000.0,7204138.0,7684524.0,Fox,480386.0
75,1999-08-06,The Sixth Sense,40000000.0,293506292.0,672806292.0,,379300000.0
76,2005-07-15,Wedding Crashers,40000000.0,209218368.0,283218368.0,,74000000.0
77,2010-06-11,The Karate Kid,40000000.0,176591618.0,351774938.0,Sony,175183320.0
78,2015-02-13,Fifty Shades of Grey,40000000.0,166167230.0,570998101.0,Uni.,404830871.0
79,2009-06-19,The Proposal,40000000.0,163958031.0,314709717.0,,150751686.0
80,2013-12-13,American Hustle,40000000.0,150117807.0,257878294.0,Sony,107760487.0
81,2019-05-17,John Wick: Chapter 3 â Parabellum,40000000.0,141744320.0,256498033.0,,114753713.0
82,2003-12-25,Cheaper by the Dozen,40000000.0,138614544.0,190212113.0,,51597569.0
83,2014-07-25,Lucy,40000000.0,126573960.0,457507776.0,Uni.,330933816.0
84,2013-12-25,Lone Survivor,40000000.0,125095601.0,149804632.0,Uni.,24709031.0
85,1989-11-22,Back to the Future Part II,40000000.0,118450002.0,332000000.0,,213549998.0
86,1999-09-24,Double Jeopardy,40000000.0,116735231.0,177835231.0,,61100000.0
87,2003-07-25,Spy Kids 3-D: Game Over,40000000.0,111760631.0,167851995.0,,56091364.0
88,1996-07-24,A Time to Kill,40000000.0,108766007.0,152266007.0,,43500000.0
89,1992-07-01,A League of Their Own,40000000.0,107533925.0,132440066.0,,24906141.0
90,2016-06-10,The Conjuring 2: The Enfield Poltergeist,40000000.0,102470008.0,311262102.0,,208792094.0
91,2010-10-01,The Social Network,40000000.0,96962694.0,224922135.0,Sony,127959441.0
92,2009-08-07,Julie & Julia,40000000.0,94125426.0,126646119.0,,32520693.0
93,2009-02-06,He's Just Not That Into You,40000000.0,93953653.0,181053657.0,,87100004.0
94,2017-02-10,John Wick: Chapter Two,40000000.0,92029184.0,171350009.0,LG/S,79320825.0
95,2016-01-15,Ride Along 2,40000000.0,90862685.0,124827316.0,Uni.,33964631.0
96,2006-04-14,Scary Movie 4,40000000.0,90710620.0,178710620.0,,88000000.0
97,2015-03-27,Get Hard,40000000.0,90411453.0,106511453.0,WB,16100000.0
98,2000-02-04,Scream 3,40000000.0,89138076.0,161838076.0,,72700000.0
99,1990-05-24,Back to the Future Part III,40000000.0,88055283.0,244088654.0,,156033371.0
100,2016-10-14,The Accountant,40000000.0,86260045.0,152962083.0,WB,66702038.0
1,2014-11-14,Dumb and Dumber To,40000000.0,86208010.0,156553592.0,Uni.,70345582.0
2,2014-04-25,The Other Woman,40000000.0,83911193.0,195111193.0,IFC,111200000.0
3,1992-11-13,Bram Stoker's Dracula,40000000.0,82522790.0,215862692.0,,133339902.0
4,2006-02-17,Eight Below,40000000.0,81612565.0,120455994.0,,38843429.0
5,1999-12-24,The Talented Mr. Ripley,40000000.0,81292135.0,128792135.0,,47500000.0
6,2015-09-25,The Intern,40000000.0,75764672.0,197115710.0,WB,121351038.0
7,1992-09-25,The Last of the Mohicans,40000000.0,75505856.0,75505856.0,,0.0
8,2004-10-29,Ray,40000000.0,75305995.0,124823094.0,,49517099.0
9,2005-04-01,Sin City,40000000.0,74103820.0,158527918.0,,84424098.0
10,2015-10-16,Bridge of Spies,40000000.0,72313754.0,162498338.0,BV,90184584.0
11,2008-02-22,Vantage Point,40000000.0,72266306.0,150886329.0,,78620023.0
12,2009-03-20,"I Love You, Man",40000000.0,72013010.0,92302502.0,,20289492.0
13,2001-11-09,Shallow Hal,40000000.0,70836296.0,70836296.0,,0.0
14,1991-12-20,JFK,40000000.0,70405498.0,205400000.0,,134994502.0
15,2006-01-27,Big Momma's House 2,40000000.0,70165972.0,137047376.0,,66881404.0
16,2018-09-21,The House with a Clock in its Walls,40000000.0,68549695.0,126331750.0,,57782055.0
17,2016-11-04,Hacksaw Ridge,40000000.0,67209615.0,168904682.0,LGF,101695067.0
18,2001-03-02,The Mexican,40000000.0,66808615.0,145238250.0,,78429635.0
19,2009-08-28,The Final Destination,40000000.0,66477700.0,187384627.0,,120906927.0
20,2009-04-17,17 Again,40000000.0,64167069.0,139474906.0,,75307837.0
21,2011-02-18,Unknown,40000000.0,63686397.0,136123083.0,WB,72436686.0
22,2010-06-04,Get Him to the Greek,40000000.0,61153526.0,91455875.0,Uni.,30302349.0
23,2003-11-21,Gothika,40000000.0,59588068.0,141484812.0,,81896744.0
24,2001-11-30,Behind Enemy Lines,40000000.0,58855732.0,58855732.0,,0.0
25,2011-03-18,The Lincoln Lawyer,40000000.0,58009200.0,87145086.0,LGF,29135886.0
26,2004-10-15,Shall We Dance?,40000000.0,57887882.0,118097882.0,,60210000.0
27,2006-08-25,Invincible,40000000.0,57806952.0,58501127.0,,694175.0
28,2013-02-15,Escape From Planet Earth,40000000.0,57012977.0,74156610.0,Wein.,17143633.0
29,1998-07-10,Small Soldiers,40000000.0,55143823.0,71743823.0,,16600000.0
30,1997-07-31,Spawn,40000000.0,54979992.0,87949859.0,,32969867.0
31,2014-11-26,Horrible Bosses 2,40000000.0,54445357.0,105945357.0,WB,51500000.0
32,2002-01-25,The Count of Monte Cristo,40000000.0,54228104.0,75389090.0,,21160986.0
33,2006-10-20,The Prestige,40000000.0,53089891.0,104407366.0,,51317475.0
34,2006-06-16,The Lake House,40000000.0,52330111.0,114830111.0,,62500000.0
35,2010-07-09,Predators,40000000.0,52000688.0,127234389.0,Fox,75233701.0
36,2012-08-15,The Odd Life of Timothy Green,40000000.0,51853450.0,55249159.0,BV,3395709.0
37,1987-07-31,The Living Daylights,40000000.0,51185000.0,191200000.0,,140015000.0
38,2006-12-08,Apocalypto,40000000.0,50866635.0,121032272.0,,70165637.0
39,2007-02-14,Music and Lyrics,40000000.0,50572589.0,146196885.0,,95624296.0
40,1986-06-18,Legal Eagles,40000000.0,49851591.0,49851591.0,,0.0
41,2004-03-12,Secret Window,40000000.0,47958031.0,92111551.0,,44153520.0
42,2005-08-12,The Skeleton Key,40000000.0,47907715.0,92256918.0,,44349203.0
43,2014-06-20,Jersey Boys,40000000.0,47047013.0,65282732.0,WB,18235719.0
44,2008-05-02,Made of Honor,40000000.0,46012734.0,106548738.0,,60536004.0
45,1997-11-21,The Rainmaker,40000000.0,45916769.0,45916769.0,,0.0
46,1992-02-07,Medicine Man,40000000.0,44948240.0,44948240.0,,0.0
47,1997-12-12,Amistad,40000000.0,44212592.0,58250151.0,,14037559.0
48,2014-05-30,A Million Ways to Die in The West,40000000.0,42720965.0,86778557.0,,44057592.0
49,2011-08-12,Final Destination 5,40000000.0,42587643.0,155011165.0,WB (NL),112423522.0
50,2018-11-16,Widows,40000000.0,42402632.0,73866088.0,Fox,31463456.0
51,2005-04-08,Fever Pitch,40000000.0,42071069.0,50071069.0,,8000000.0
52,2007-12-25,Aliens vs. Predator - Requiem,40000000.0,41797066.0,128884494.0,,87087428.0
53,2007-12-25,The Water Horse: Legend of the Deep,40000000.0,40412817.0,103429755.0,,63016938.0
54,2014-07-18,Sex Tape,40000000.0,38543473.0,126069509.0,Sony,87526036.0
55,2011-04-15,Scream 4,40000000.0,38180928.0,95989590.0,W/Dim.,57808662.0
56,1994-12-21,Ri¢hie Ri¢h,40000000.0,38087756.0,38087756.0,,0.0
57,2000-08-11,Autumn in New York,40000000.0,37752931.0,90717684.0,,52964753.0
58,2011-03-18,Paul,40000000.0,37412945.0,101162106.0,Uni.,63749161.0
59,2012-12-19,The Guilt Trip,40000000.0,37134215.0,41294674.0,Par.,4160459.0
60,2011-08-26,Colombiana,40000000.0,36665854.0,72295262.0,TriS,35629408.0
61,1999-02-26,8MM,40000000.0,36443442.0,96398826.0,,59955384.0
62,2018-01-12,The Commuter,40000000.0,36343858.0,101985431.0,LGF,65641573.0
63,2000-02-18,Hanging Up,40000000.0,36037909.0,51867723.0,,15829814.0
64,1991-03-01,The Doors,40000000.0,34416893.0,34416893.0,,0.0
65,1999-08-20,Mickey Blue Eyes,40000000.0,33864342.0,53864342.0,,20000000.0
66,2000-10-20,Pay it Forward,40000000.0,33508922.0,55696705.0,,22187783.0
67,2011-04-08,Arthur,40000000.0,33035397.0,47787943.0,,14752546.0
68,2008-03-21,Drillbit Taylor,40000000.0,32862104.0,49686263.0,,16824159.0
69,2016-12-21,Patriots Day,40000000.0,31886361.0,52837989.0,LGF,20951628.0
70,2011-12-25,Extremely Loud and Incredibly Close,40000000.0,31847881.0,55247881.0,,23400000.0
71,1994-07-01,The Shadow,40000000.0,31835600.0,31835600.0,,0.0
72,2008-11-26,Transporter 3,40000000.0,31715062.0,107235592.0,,75520530.0
73,2010-11-10,Morning Glory,40000000.0,31011732.0,59795070.0,Par.,28783338.0
74,2005-11-09,Get Rich or Die Tryin',40000000.0,30981850.0,46666955.0,,15685105.0
75,2019-05-03,Long Shot,40000000.0,30202860.0,43711031.0,,13508171.0
76,2000-08-25,The Art of War,40000000.0,30199105.0,30199105.0,,0.0
77,2013-12-25,Grudge Match,40000000.0,29807260.0,69807260.0,WB,40000000.0
78,2000-08-11,Bless the Child,40000000.0,29374178.0,40435694.0,,11061516.0
79,2005-11-23,Rent,40000000.0,29077547.0,31670620.0,,2593073.0
80,1999-04-02,The Out-of-Towners,40000000.0,28544120.0,28544120.0,,0.0
81,2017-08-11,The Nut Job 2: Nutty by Nature,40000000.0,28370522.0,57438389.0,ORF,29067867.0
82,1996-08-23,The Island of Dr. Moreau,40000000.0,27682712.0,27682712.0,,0.0
83,2001-09-07,The Musketeer,40000000.0,27053815.0,27053815.0,,0.0
84,2017-01-27,Resident Evil: The Final Chapter,40000000.0,26844692.0,314101190.0,SGem,287256498.0
85,2008-02-29,The Other Boleyn Girl,40000000.0,26814957.0,78269970.0,,51455013.0
86,2017-06-30,The House,40000000.0,25584504.0,31192425.0,WB (NL),5607921.0
87,2001-02-16,Sweet November,40000000.0,25288103.0,65754228.0,,40466125.0
88,2007-04-05,The Reaping,40000000.0,25126214.0,62226214.0,,37100000.0
89,2011-01-07,Season of the Witch,40000000.0,24827228.0,91126600.0,Rela.,66299372.0
90,1994-06-03,Renaissance Man,40000000.0,24172899.0,24172899.0,,0.0
91,1998-05-15,Quest for Camelot,40000000.0,22772500.0,38172500.0,,15400000.0
92,2002-09-06,City by the Sea,40000000.0,22433915.0,22433915.0,,0.0
93,1999-01-15,At First Sight,40000000.0,22365133.0,22365133.0,,0.0
94,2016-08-26,Mechanic: Resurrection,40000000.0,21218403.0,109738840.0,LG/S,88520437.0
95,2004-01-16,Torque,40000000.0,21176322.0,46176322.0,,25000000.0
96,2009-11-13,Fantastic Mr. Fox,40000000.0,21002919.0,47083412.0,,26080493.0
97,1995-09-22,Showgirls,40000000.0,20350754.0,37750754.0,,17400000.0
98,1996-02-16,City Hall,40000000.0,20278055.0,20278055.0,,0.0
99,2012-02-03,Big Miracle,40000000.0,20157300.0,25268680.0,Uni.,5111380.0
100,2012-12-21,The Impossible,40000000.0,19019882.0,169590606.0,LG/S,150570724.0
1,2012-03-09,A Thousand Words,40000000.0,18450127.0,20790486.0,P/DW,2340359.0
2,2006-10-20,Marie Antoinette,40000000.0,15962471.0,60862471.0,,44900000.0
3,2000-10-06,Get Carter,40000000.0,14967182.0,19417182.0,,4450000.0
4,1995-04-21,Kiss of Death,40000000.0,14942422.0,14942422.0,,0.0
5,2002-04-26,"Life, or Something Like It",40000000.0,14448589.0,14448589.0,,0.0
6,1987-05-15,Ishtar,40000000.0,14375181.0,14375181.0,,0.0
7,1992-02-28,Memoirs of an Invisible Man,40000000.0,14358033.0,14358033.0,,0.0
8,2009-10-23,Amelia,40000000.0,14279575.0,19756077.0,,5476502.0
9,2009-10-23,Cirque du Freak: The Vampire's Assistant,40000000.0,14046595.0,39753957.0,,25707362.0
10,2004-05-07,New York Minute,40000000.0,14018364.0,21215882.0,,7197518.0
11,1999-03-12,The Deep End of the Ocean,40000000.0,13508635.0,13508635.0,,0.0
12,2004-11-05,Alfie,40000000.0,13395939.0,35195939.0,,21800000.0
13,2002-08-30,FearDotCom,40000000.0,13208023.0,13208023.0,,0.0
14,2008-11-07,Soul Men,40000000.0,12082391.0,12345883.0,,263492.0
15,2015-03-20,The Gunman,40000000.0,10664749.0,18594227.0,ORF,7929478.0
16,1999-08-20,Universal Soldier II: The Return,40000000.0,10447421.0,10717421.0,,270000.0
17,2009-09-25,Pandorum,40000000.0,10330853.0,17033431.0,,6702578.0
18,2003-09-26,Duplex,40000000.0,9652000.0,10070651.0,,418651.0
19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,Rela.,8952113.0
20,1980-08-01,Raise the Titanic,40000000.0,7000000.0,7000000.0,,0.0
21,2015-07-10,Baahubali: The Beginning,40000000.0,6738000.0,26736665.0,BSC,19998665.0
22,2018-03-09,The Hurricane Heist,40000000.0,6115824.0,30963684.0,ENTMP,24847860.0
23,2002-01-04,Impostor,40000000.0,6114237.0,7974607.0,,1860370.0
24,2015-11-25,Victor Frankenstein,40000000.0,5775076.0,31124367.0,Fox,25349291.0
25,2002-11-27,Extreme Ops,40000000.0,4835968.0,12624471.0,,7788503.0
26,2001-04-06,Just Visiting,40000000.0,4777007.0,16172200.0,,11395193.0
27,2014-06-27,Snowpiercer,40000000.0,4563029.0,88069880.0,RTWC,83506851.0
28,2007-07-20,Sunshine,40000000.0,3688560.0,32030610.0,,28342050.0
29,1994-03-11,The Hudsucker Proxy,40000000.0,2816518.0,14938149.0,,12121631.0
30,2016-11-11,Billy Lynnâs Long Halftime Walk,40000000.0,1738477.0,30230402.0,,28491925.0
31,1986-07-01,Pirates,40000000.0,1641825.0,6341825.0,,4700000.0
32,2008-12-12,Delgo,40000000.0,915840.0,915840.0,,0.0
33,2007-09-07,The Hunting Party,40000000.0,876671.0,7729552.0,,6852881.0
34,2006-10-13,Alex Rider: Operation Stormbreaker,40000000.0,659210.0,20722450.0,,20063240.0
35,2009-11-20,Red Cliff,40000000.0,627047.0,119627047.0,,119000000.0
36,2004-09-24,The Last Shot,40000000.0,463730.0,463730.0,,0.0
37,2007-03-16,Nomad,40000000.0,79123.0,79123.0,,0.0
38,2013-04-16,Un monstre Ã Paris,40000000.0,0.0,27000381.0,,27000381.0
39,2019-06-21,Kursk,40000000.0,0.0,4212799.0,,4212799.0
40,2016-11-11,USS Indianapolis: Men of Courage,40000000.0,0.0,1663785.0,,1663785.0
41,2014-12-31,Dragon Nest Warriors' Dawn,40000000.0,0.0,734423.0,,734423.0
42,2018-12-31,The Crow,40000000.0,0.0,0.0,,0.0
43,2019-09-13,The Goldfinch,40000000.0,0.0,0.0,,0.0
44,2019-12-31,Down Under Cover,40000000.0,0.0,0.0,,0.0
45,2009-08-14,The Time Traveler's Wife,39000000.0,63414846.0,102332135.0,,38917289.0
46,1983-06-17,Superman III,39000000.0,59950623.0,59950623.0,,0.0
47,2007-02-02,Because I Said So,39000000.0,42674040.0,69538833.0,,26864793.0
48,2012-10-05,Frankenweenie,39000000.0,35287788.0,81150788.0,BV,45863000.0
49,1996-03-29,Sgt. Bilko,39000000.0,30356589.0,37956589.0,,7600000.0
50,2005-09-30,Serenity,39000000.0,25514517.0,40319440.0,,14804923.0
51,2007-09-07,Shoot 'Em Up,39000000.0,12796824.0,26796824.0,,14000000.0
52,2004-02-20,Against the Ropes,39000000.0,5881504.0,6429865.0,,548361.0
53,2013-08-23,Yi dai zong shi,38600000.0,6594959.0,57987299.0,,51392340.0
54,2001-06-22,The Fast and the Furious,38000000.0,144512310.0,206512310.0,,62000000.0
55,2002-09-27,Sweet Home Alabama,38000000.0,127214072.0,182365114.0,,55151042.0
56,2009-07-24,The Ugly Truth,38000000.0,88915214.0,205298907.0,,116383693.0
57,2002-08-07,Spy Kids 2: The Island of Lost Dreams,38000000.0,85846296.0,119721296.0,,33875000.0
58,1994-11-18,Star Trek: Generations,38000000.0,75671262.0,120000000.0,,44328738.0
59,2017-06-02,Captain Underpants: The First Epic Movie,38000000.0,73921000.0,126577874.0,Fox,52656874.0
60,2015-04-17,Paul Blart: Mall Cop 2,38000000.0,71091594.0,107650646.0,Sony,36559052.0
61,1997-12-19,Mouse Hunt,38000000.0,61894591.0,61894591.0,,0.0
62,2016-12-23,Why Him?,38000000.0,60323786.0,117425156.0,Fox,57101370.0
63,2011-04-22,Water for Elephants,38000000.0,58709717.0,116809717.0,Fox,58100000.0
64,2010-10-08,Life as We Know It,38000000.0,53374681.0,105887837.0,WB,52513156.0
65,1999-12-29,The Hurricane,38000000.0,50699241.0,73956241.0,,23257000.0
66,2013-09-06,Riddick,38000000.0,42025135.0,94763758.0,Uni.,52738623.0
67,2001-03-23,Heartbreakers,38000000.0,40334024.0,57753825.0,,17419801.0
68,2002-05-24,Enough,38000000.0,39177215.0,50970660.0,,11793445.0
